"","u_teamid","id","team","AME_Z","upper_Z","lower_Z","u_delibtreatmentgroup1","AME","lower","upper","error","z","p","DV","main_IV_type","main_IV_source","main_IV_measurement","main_IV_time","main_IV_effect","package","countries","Jobs","Unemp","IncDiff","OldAge","House","Health","Scale","Stock","Flow","ChangeFlow","main_IV_as_control","twowayfe","cluster_any","mlm_any","mlm_re","mlm_fe","hybrid_mlm","level_cyear","level_country","level_year","country_dummies_only","year_dummies_only","year_as_count","logit","ologit","lpm","listwise","multimpute","ols","mlogit","ml_glm","bayes","L2boots","weights","pseudo_pnl","stata","r","mplus","spss","mlwin","dichotomize","categorical","mmodel","unbalpanel","w1985","w1990","w1996","w2006","w2016","AU","AT","BE","BG","CA","CL","HR","CY","CZ","DK","FI","FR","DE","HU","IS","IN","IE","IL","IT","JP","KR","LV","LT","NT","NZ","NO","PH","PL","PT","RU","SK","SI","ES","SE","CH","UK","US","ZA","TW","TR","UY","VE","orig13","orig17","eeurope","allavailable","emigration_ivC","emplrate_ivC","socx_ivC","unemprate_ivC","gdp_ivC","unchange_ivC","poverty_ivC","fbunemprate_ivC","fbunempchange_ivC","fbeducrate_ivC","fbeducratechange_ivC","socxchg_ivC","gdpchange_ivC","ginin_ivC","mcp_ivC","regime_ivC","socialistdummy_ivC","targeting_ivC","socx_programspecific_ivC","conservatism_ivC","decomm_ivC","tradeunion10_ivC","subFB_ivC","socult_ivC","fract_ivC","antiimm_ivC","pop_ivC","age_iv","age2_iv","sex_iv","employed_iv","income_iv","occclass_iv","occstatus_iv","education_iv","married_iv","household_iv","reldenom_iv","relattend_iv","publice_iv","urban_iv","fb_iv","cuts_iv","taxes_iv","upol_iv","leftright_iv","trust_iv","efficacy_iv","fbXnet","netXcons","netXeduc","netXage","netXsex","netXunemp","netXinc","fbXeduc","fbXage","fbXsex","fbXunemp","fbXgini","fbXurban","fbXinc","squared_imm","fractXfb","fbXleftright","anynonlin","Hsup","Hrej","Hno","AME_sup_p05","AME_sup_p10","AME_neg_p05","AME_ns_p05","u_expgroup1","belief_strength","pro_immigrant","changemind_delib","topic_interest","pub_interest","belief_1_avg","belief_2_avg","stat","topic","belief","score_waves","score_cases","score_levels","score_mlm","score_mator","score_weight","total_score","inv_weight_H","pos_test_team_p05","neg_test_team_p05","ns_test_team_p05","pos_test_pct_p05","pos_test_pct_p10","neg_test_pct_p05","ns_test_pct_p05","stats_ipred","topic_ipred","belief_ipred","HresultF","STATISTICS_SKILL","BELIEF_HYPOTHESIS","TOPIC_KNOWLEDGE","MODEL_SCORE","PRO_IMMIGRANT","AME_Z_b","AME_Z_w","jobs_b","unemp_b","incdiff_b","oldage_b","house_b","health_b","jobs_w","unemp_w","incdiff_w","oldage_w","house_w","health_w","scale_b","scale_w","un_emp_rate_ivC","main_IV_factor","in_m13"
"147",19,"t19m7",18,0.0149156426218961,0.0226686237428018,0.00716090981072359,1,0.08515,0.04088,0.12941,0.04427,3.77104,0.00016,"Scale_6","Flow","UN","Net Migration","1-year","Total","reg",17,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,5,3,5,3,2.33333333333333,2.66666666666667,0.21607866470721,-0.0886696991489896,-0.120211390072978,0.26650367,NA,0.04889976,0.37408313,0.09779951,0.3,0.217457214,10,4,3,3,0.4,0.6,0.3,0.3,-0.0721582899179532,-0.0528801083423977,0.0372111017960138,"Support","Mid","Mid","Mid","Low","High",-0.00172562388717179,0.0166412665090679,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,"Net Migration",TRUE
"148",19,"t19m8",18,-0.0127645669742521,-0.00748847589061725,-0.018040658057887,1,-0.07287,-0.10299,-0.04275,0.03012,-4.74105,0.00001,"Scale_6","Flow","UN","Net Migration","1-year","Total","reg",17,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,5,3,5,3,2.33333333333333,2.66666666666667,0.21607866470721,-0.0886696991489896,-0.120211390072978,0.26650367,NA,0.04889976,0.37408313,0.09779951,0.3,0.217457214,10,4,3,3,0.4,0.6,0.3,0.3,-0.0721582899179532,-0.0528801083423977,0.0372111017960138,"Support","Mid","Mid","Mid","Low","High",-0.00172562388717179,-0.0110389430870803,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,"Net Migration",TRUE
"149",19,"t19m9",18,0.00697,0.01231,0.00163,1,0.00697,0.00163,0.01231,0.00534,2.5625,0.01039,"Scale_6","Stock","UN","Immigrant, foreign-born","current","Total","reg",17,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4,5,3,5,3,2.33333333333333,2.66666666666667,0.21607866470721,-0.0886696991489896,-0.120211390072978,0.26650367,NA,0.04889976,0.37408313,0.09779951,0.3,0.217457214,10,4,3,3,0.4,0.6,0.3,0.3,-0.0721582899179532,-0.0528801083423977,0.0372111017960138,"Support","Mid","Mid","Mid","Low","High",-0.00172562388717179,0.00869562388717179,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,"Immigrant, foreign-born",TRUE
"150",19,"t19m10",18,-0.0103157039812503,-0.00382043647191491,-0.0168109714905857,1,-0.05889,-0.09597,-0.02181,0.03708,-3.11258,0.00185,"Scale_6","Flow","UN","Immigrant, foreign-born","1-year","Total","reg",17,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,5,3,5,3,2.33333333333333,2.66666666666667,0.21607866470721,-0.0886696991489896,-0.120211390072978,0.26650367,NA,0.04889976,0.37408313,0.09779951,0.3,0.217457214,10,4,3,3,0.4,0.6,0.3,0.3,-0.0721582899179532,-0.0528801083423977,0.0372111017960138,"Support","Mid","Mid","Mid","Low","High",-0.00172562388717179,-0.00859008009407851,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,"Immigrant, foreign-born",TRUE
"151",20,"t20m1",19,-0.037,-0.03,-0.045,0,-0.037,-0.045,-0.03,0.008,-9.66057,0.00001,"Scale_6","Stock","UN","Immigrant, foreign-born","current","Total","lm",13,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,5,3,4,4,3,2.5,0.352868750618682,-0.0273920299721507,0.161210993242894,0.49511002,0.34229829,0.04889976,0.37408313,0.09779951,0.3,0.276365118333333,3,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.153333030394201,-0.152279021847462,0.157587569088413,"Reject","Mid","Mid","Mid","Low","High",-0.0027574265414329,-0.0342425734585671,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,"Immigrant, foreign-born",TRUE
"152",20,"t20m2",19,0.0285525513490202,0.0385371858698432,0.0185679168281972,0,0.163,0.106,0.22,0.057,5.60523,0.00001,"Scale_6","Flow","UN","Net Migration","1-year","Total","lm",13,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,5,3,4,4,3,2.5,0.352868750618682,-0.0273920299721507,0.161210993242894,0.49511002,0.34229829,0.04889976,0.37408313,0.09779951,0.3,0.276365118333333,3,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.153333030394201,-0.152279021847462,0.157587569088413,"Reject","Mid","Mid","Mid","Low","High",-0.0027574265414329,0.0313099778904531,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,"Net Migration",TRUE
"153",20,"t20m3",19,0.000175169026681105,0.00262753540021658,-0.00210202832017326,0,0.001,-0.012,0.015,0.013,0.14514,0.8846,"Scale_6","Flow","UN","Immigrant, foreign-born","10-year","Total","lm",13,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,5,3,4,4,3,2.5,0.352868750618682,-0.0273920299721507,0.161210993242894,0.49511002,0.34229829,0.04889976,0.37408313,0.09779951,0.3,0.276365118333333,3,1,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0.153333030394201,-0.152279021847462,0.157587569088413,"Reject","Mid","Mid","Mid","Low","High",-0.0027574265414329,0.002932595568114,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,"Immigrant, foreign-born",TRUE
"154",21,"t21m1",20,-0.01332,-0.00495,-0.02168,0,-0.01332,-0.02168,-0.00495,0.00836,-3.11944,0.00181,"Scale_6","Stock","UN","Immigrant, foreign-born","current","Total","reg",11,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,5,4,5,4,3,3,-0.563955142472743,-0.111084986177148,0.267361445891627,0.49511002,NA,0.04889976,0.37408313,0.09779951,0.3,0.263178484,2,2,0,0,1,1,0,0,-0.332548871238442,0.125915478370465,0.182864441897134,"Support","Low","Mid","High","Low","High",-0.0129100308719819,-0.00040996912801815,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,"Immigrant, foreign-born",TRUE
"155",21,"t21m2",20,-0.0125000617439637,-0.00602406282756321,-0.0189760606603641,0,-0.07136,-0.10833,-0.03439,0.03697,-3.78367,0.00015,"Scale_6","Flow","UN","Net Migration","1-year","Total","reg",11,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,5,4,5,4,3,3,-0.563955142472743,-0.111084986177148,0.267361445891627,0.49511002,NA,0.04889976,0.37408313,0.09779951,0.3,0.263178484,2,2,0,0,1,1,0,0,-0.332548871238442,0.125915478370465,0.182864441897134,"Support","Low","Mid","High","Low","High",-0.0129100308719819,0.000409969128018151,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,"Net Migration",TRUE
"156",22,"t22m1",21,-0.01272,-0.00444,-0.02099,0,-0.01272,-0.02099,-0.00444,0.00827,-3.01422,0.00258,"Jobs","Stock","World Bank","Immigrant, foreign-born","current","Total","xtmixed",10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,5.66666666666667,2,3,5,2.66666666666667,2.66666666666667,0.229878123899665,-0.219262282324843,0.0560301072406015,NA,NA,0.04889976,NA,0.09779951,0.3,0.148899756666667,6,3,1,2,0.5,0.5,0.166666666666667,0.333333333333333,0.306549825972152,-0.250165814798977,0.103662505986188,"Reject","Mid","Mid","Low","Low","High",0.000221666666666667,-0.0129416666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,1,"Immigrant, foreign-born",TRUE
"157",22,"t22m2",21,0.01833,0.02354,0.01312,0,0.01833,0.01312,0.02354,0.00521,6.89098,0.00001,"Unemp","Stock","World Bank","Immigrant, foreign-born","current","Total","xtmixed",10,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,5.66666666666667,2,3,5,2.66666666666667,2.66666666666667,0.229878123899665,-0.219262282324843,0.0560301072406015,NA,NA,0.04889976,NA,0.09779951,0.3,0.148899756666667,6,3,1,2,0.5,0.5,0.166666666666667,0.333333333333333,0.306549825972152,-0.250165814798977,0.103662505986188,"Reject","Mid","Mid","Low","Low","High",0.000221666666666667,0.0181083333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,1,"Immigrant, foreign-born",TRUE
"158",22,"t22m3",21,0.00311,0.01297,-0.00676,0,0.00311,-0.00676,0.01297,0.00987,0.61829,0.53638,"IncDiff","Stock","World Bank","Immigrant, foreign-born","current","Total","xtmixed",10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,5.66666666666667,2,3,5,2.66666666666667,2.66666666666667,0.229878123899665,-0.219262282324843,0.0560301072406015,NA,NA,0.04889976,NA,0.09779951,0.3,0.148899756666667,6,3,1,2,0.5,0.5,0.166666666666667,0.333333333333333,0.306549825972152,-0.250165814798977,0.103662505986188,"Reject","Mid","Mid","Low","Low","High",0.000221666666666667,0.00288833333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,1,"Immigrant, foreign-born",TRUE
"159",22,"t22m4",21,-0.00146,-0.00015,-0.00276,0,-0.00146,-0.00276,-0.00015,0.0013,-2.1791,0.02932,"OldAge","Stock","World Bank","Immigrant, foreign-born","current","Total","xtmixed",10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,5.66666666666667,2,3,5,2.66666666666667,2.66666666666667,0.229878123899665,-0.219262282324843,0.0560301072406015,NA,NA,0.04889976,NA,0.09779951,0.3,0.148899756666667,6,3,1,2,0.5,0.5,0.166666666666667,0.333333333333333,0.306549825972152,-0.250165814798977,0.103662505986188,"Reject","Mid","Mid","Low","Low","High",0.000221666666666667,-0.00168166666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,0,0,1,"Immigrant, foreign-born",TRUE
"160",22,"t22m5",21,0.00053,0.00583,-0.00476,0,0.00053,-0.00476,0.00583,0.00529,0.1963,0.84438,"House","Stock","World Bank","Immigrant, foreign-born","current","Total","xtmixed",10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,5.66666666666667,2,3,5,2.66666666666667,2.66666666666667,0.229878123899665,-0.219262282324843,0.0560301072406015,NA,NA,0.04889976,NA,0.09779951,0.3,0.148899756666667,6,3,1,2,0.5,0.5,0.166666666666667,0.333333333333333,0.306549825972152,-0.250165814798977,0.103662505986188,"Reject","Mid","Mid","Low","Low","High",0.000221666666666667,0.000308333333333333,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,0,0,1,"Immigrant, foreign-born",TRUE
"161",22,"t22m6",21,-0.00646,-0.00561,-0.00731,0,-0.00646,-0.00731,-0.00561,0.00085,-15.02326,0.00001,"Health","Stock","World Bank","Immigrant, foreign-born","current","Total","xtmixed",10,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,5.66666666666667,2,3,5,2.66666666666667,2.66666666666667,0.229878123899665,-0.219262282324843,0.0560301072406015,NA,NA,0.04889976,NA,0.09779951,0.3,0.148899756666667,6,3,1,2,0.5,0.5,0.166666666666667,0.333333333333333,0.306549825972152,-0.250165814798977,0.103662505986188,"Reject","Mid","Mid","Low","Low","High",0.000221666666666667,-0.00668166666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0.833333333333333,0,0,1,"Immigrant, foreign-born",TRUE
"162",23,"t23m1",22,-0.01117,0.00256,-0.0249,1,-0.01117,-0.0249,0.00256,0.01373,-1.59344,0.11106,"Jobs","Stock","WDI","Immigrant, foreign-born","current","Total","logit",13,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,3.5,3,2,4,2.5,3,-0.430383721481701,-0.424335035158409,0.370098306865046,0.26650367,0.34229829,0.04889976,0.68826406,0.44254279,0.3,0.348084761666667,48,5,10,33,0.104166666666667,0.125,0.208333333333333,0.6875,-0.291917329561945,-0.170054147572553,0.237464665826323,"Reject","Mid","Mid","Mid","Low","Mid",0.00127120744610381,-0.0124412074461038,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
"163",23,"t23m2",22,0.00014,0.01125,-0.01096,1,0.00014,-0.01096,0.01125,0.0111,0.02469,0.9803,"Unemp","Stock","WDI","Immigrant, foreign-born","current","Total","logit",13,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,3.5,3,2,4,2.5,3,-0.430383721481701,-0.424335035158409,0.370098306865046,0.26650367,0.34229829,0.04889976,0.68826406,0.44254279,0.3,0.348084761666667,48,5,10,33,0.104166666666667,0.125,0.208333333333333,0.6875,-0.291917329561945,-0.170054147572553,0.237464665826323,"Reject","Mid","Mid","Mid","Low","Mid",0.00127120744610381,-0.00113120744610381,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,-0.166666666666667,0.833333333333333,-0.166666666666667,-0.166666666666667,-0.166666666666667,-0.166666666666667,0,0,0,"Immigrant, foreign-born",TRUE
